342,87
343,2
344,6
345,30
346,27
347,304
348,392
349,84
350,163
351,189
352,61
353,781
354,28
355,151
356,80
357,373
381,127
358,1
359,83
360,83
361,92
362,345
363,540
364,94
365,184
366,1005
367,1359
368,84
369,396
370,72
371,5
372,64
373,39
374,1319
375,844
376,396
377,914
378,1373
379,63
382,492
383,75
384,766
385,380
386,449
387,364
388,456
389,166
390,152
391,152
392,74
7336,
393,2037
394,965
395,961
396,14
397,172
398,881
399,241
400,275
401,89
402,1016
403,697
404,836
405,154
406,494
407,438
408,695
409,120
410,281
411,172
412,674
413,144
414,164
415,123
416,1190
417,36
418,76
419,755
420,837
421,1982
422,1473
423,149
424,413
425,567
426,789
427,654
428,1239
429,955
430,2269
431,775
432,470
433,1317
434,2146
435,867
436,793
437,1465
438,829
439,1912
440,975
441,2276
442,39
443,11
444,8
445,47
446,83
447,18
448,725
449,117
450,6
451,48
452,64
453,295
454,361
455,972
456,468
457,308
458,875
459,253
460,122
461,266
462,385
463,893
464,132
465,3269
488,296
466,1301
467,890
468,1786
469,1698
470,1556
471,1829
472,1842
473,1142
474,2172
475,1520
3669,2448
476,1821
477,1383
478,560
479,309
480,262
481,305
482,270
483,310
484,302
485,304
486,304
487,312
489,303
490,309
491,313
492,300
493,301
494,306
495,282
496,257
497,292
498,268
499,277
500,237
501,268
502,28
503,1627
504,1513
505,60
506,1916
507,21
508,
509,764
510,1777
511,151
512,1
513,898
514,54
515,131
516,234
517,543
518,126
519,2052
520,1112
521,1077
522,103
523,15
524,31
525,11
526,10
527,1422
528,157
529,139
530,551
531,1020
532,242
533,618
534,345
535,
536,517
537,557
538,409
539,456
540,984
541,1155
542,2914
543,473
544,220
545,362
546,131
547,133
548,221
549,336
550,45
551,139
552,530
553,82
554,1679
555,1837
556,37
557,83
558,1832
559,2055
560,14
561,5
562,434
563,128
564,1
565,895
566,
567,126
568,147
569,18
570,99
571,164
572,6
573,30
574,149
594,886
575,118
576,164
577,133
578,50
579,17
580,63
581,13
582,277
583,140
584,18
585,1
586,81
587,1
588,319
589,298
590,373
591,348
592,363
593,257
595,623
596,1640
597,918
598,450
599,1264
600,853
601,120
602,60
603,363
604,888
605,421
606,398
607,302
608,56
609,25
610,14
611,221
612,269
613,94
614,29
615,6
616,1767
617,1681
618,1448
619,1857
620,1320
621,1324
622,1977
623,1675
624,159
625,61
626,643
627,852
628,1625
629,1569
630,1644
631,1343
632,95
633,211
634,192
635,404
636,337
637,470
638,273
639,304
640,861
641,335
642,612
643,1127
644,306
645,294
646,663
647,566
648,1213
649,202
650,382
651,282
652,213
653,283
654,1566
655,3
656,1
657,1
658,4
659,110
660,176
661,94
662,34
663,11
664,65
665,195
666,237
667,412
668,1371
669,1231
670,756
671,370
672,575
673,1164
674,1213
675,1
676,9
677,7
678,161
679,125
680,228
681,590
682,9
683,483
684,197
685,20
686,17
687,91
688,42
689,60
690,
691,304
692,183
693,222
694,152
695,60
696,1
697,2
698,14
699,1
700,3
701,2
702,13
703,7
704,16
705,30
706,59
707,81
708,8
709,244
710,339
711,46
712,237
713,90
714,99
715,79
716,223
753,257
717,61
718,237
719,203
720,120
721,228
722,182
723,199
724,218
725,285
726,139
727,192
728,243
729,215
730,134
731,227
732,168
733,393
734,147
763,61
735,31
736,222
737,122
738,40
739,212
740,373
741,211
742,304
743,274
744,502
745,372
746,196
747,103
748,640
749,405
750,25
751,1
752,183
754,197
755,243
756,300
757,236
758,233
759,183
760,572
761,307
762,6
764,1
765,161
766,30
767,91
768,39
769,37
770,243
771,363
772,154
773,92
774,91
775,11
776,209
777,1210
778,153
779,184
780,133
811,60
781,1
782,76
783,20
784,1
785,40
786,62
787,122
788,182
789,258
790,183
791,181
792,359
793,464
794,38
795,437
796,1
797,804
798,
799,
810,21
800,343
801,574
802,472
803,449
804,433
805,314
806,664
807,2420
808,1991
809,570
824,36
812,1
813,13
814,29
815,38
816,21
817,1
818,245
819,15
820,1
821,1
822,30
823,6
825,39
826,1
827,100
828,
829,85
830,195
831,658
832,439
833,288
834,107
835,304
836,117
837,60
838,140
839,38
840,1
841,114
842,280
843,216
844,298
845,124
846,211
847,106
848,150
849,1
850,150
851,63
852,156
853,236
854,62
944,114
855,15
856,23
857,8
858,11
859,110
860,1
861,201
862,218
863,65
864,72
865,988
866,505
867,525
868,414
869,393
870,273
871,660
872,588
873,31
874,1123
875,1
876,102
877,94
878,11
879,516
880,24
881,141
882,1
883,1
884,47
885,2
886,76
887,11
888,10
889,48
890,57
891,76
892,1073
893,1246
894,644
895,1083
896,856
897,6
898,846
899,53
900,1647
901,143
902,210
903,137
904,100
905,16
906,2
907,43
908,11
909,1
910,54
911,76
912,152
913,110
914,900
915,372
916,483
917,1639
918,207
919,110
920,131
921,108
922,595
923,93
924,77
925,6
926,109
927,131
928,406
929,353
930,89
931,17
945,3145
932,40
933,131
934,168
935,1
936,3048
937,3864
938,3926
939,181
940,169
941,3166
942,2708
943,757
946,1190
947,691
948,3529
949,3949
950,41
951,26
952,362
953,53
954,66
955,114
956,71
957,73
958,77
959,122
960,63
961,82
962,115
963,206
964,161
965,119
966,352
967,72
968,84
969,841
970,335
971,138
972,190
973,483
974,35
975,649
976,1154
977,1812
978,77
979,19
980,123
981,90
982,336
983,161
984,153
985,53
1046,167
986,117
987,1550
988,815
989,737
990,153
991,4
992,39
993,1706
994,257
995,209
996,227
997,172
998,179
999,81
1000,798
1001,752
1002,1666
1003,2028
1004,1360
1005,1000
1006,530
1007,1276
1008,288
1009,1295
1010,457
1011,71
1012,16
1013,
1014,471
1015,61
1177,174
1016,56
1017,1
1018,40
1019,223
1020,132
1021,299
1022,517
1023,840
1024,339
1025,
1026,38
1027,40
1028,4
1029,45
1030,8
1031,184
1032,1
1033,41
1034,3
1035,154
1240,1
1036,208
1037,98
1038,131
1039,80
1040,155
1041,195
1042,157
1043,118
1044,119
1045,120
1047,209
1048,139
1049,19
1050,12
1051,92
1052,64
1053,165
1054,200
1093,112
1055,209
1056,244
1057,37
1058,113
1059,195
1060,197
1061,100
1062,186
1063,130
1064,139
1065,100
1066,159
1067,300
1068,580
1069,367
1070,154
1071,126
1072,110
1073,201
1074,105
1075,231
1076,169
1077,204
1078,155
1079,62
1080,73
1081,62
1082,76
1083,68
1084,262
1085,327
1086,34
1087,249
1088,203
1089,371
1090,322
1091,349
1092,751
1094,155
1095,122
1096,548
1097,213
1098,293
1099,585
1100,755
1101,800
1102,174
1103,132
1116,382
1104,55
1105,1
1106,36
1107,210
1108,315
1109,52
1110,820
1111,15
1112,133
1113,56
1114,20
1115,60
1117,385
1118,1718
1119,1298
1120,1140
1121,1971
1122,14
1123,2
1124,46
1125,755
1126,1405
1127,1898
1128,419
1129,315
1130,1239
1131,66
1132,972
1133,75
1134,53
1135,4
1136,961
1137,2086
1138,332
1139,15
1140,25
1141,1556
1142,1841
1143,1170
1144,1
1145,14
1146,2311
1166,304
1147,1862
1148,1763
1149,1247
1150,805
1151,117
1152,78
1153,2214
1154,1995
1155,44
1156,1400
1157,1397
1158,5
1159,2189
1160,166
1161,4
1162,49
1163,36
1164,15
1165,231
1167,458
1168,
1169,139
1170,47
1171,75
1172,274
1173,176
1174,-22
1175,144
1176,313
1178,479
1179,678
1180,138
1181,297
1182,514
1183,729
1184,598
1185,982
1186,766
1187,435
1188,59
1189,34
1190,2
1191,37
1192,155
1193,312
1194,44
1195,1143
1196,1675
1197,8
1198,1
1199,8
1200,45
1201,28
1202,25
1203,1
1204,292
1205,
1206,64
1207,
1208,558
1209,593
1329,144
1210,759
1211,615
1212,135
1213,150
1214,236
1215,108
1216,7
1217,2011
1218,1889
1219,75
1377,352
1220,155
1221,42
1222,4
1223,470
1224,277
1225,877
1226,115
1227,119
1228,2621
1229,2802
1230,1
1231,2685
1232,2501
1233,2380
1234,2388
1235,47
1236,1473
1237,293
1238,901
1239,58
3733,700
1241,702
1242,258
1243,139
1244,43
1245,133
1246,73
1247,24
1248,421
1249,542
1250,3106
1251,753
1252,722
1253,3024
1254,10
1255,88
1256,62
1257,14
1258,163
1259,302
1260,210
1261,55
1262,60
1263,7
1264,197
1265,113
1266,90
1267,33
1268,242
1269,97
1270,121
1271,323
1272,149
1273,5
1274,2
1275,72
1276,198
1277,102
1436,1786
1278,123
1279,327
1280,483
1281,294
1282,375
1283,515
1284,297
1285,83
1286,246
1287,77
1288,4806
1289,356
1290,698
1291,413
1292,92
1293,36
1294,45
1295,365
1296,502
1297,1629
1298,1303
1299,1787
1300,28
1301,590
1302,67
1303,171
1304,90
1305,86
1306,18
1307,32
2754,157
1308,9
1309,1
1310,1
1311,58
1312,31
1313,136
1314,191
1315,370
1316,584
1317,194
1318,54
1319,26
1320,33
1321,706
1322,1358
1323,420
1324,310
1325,1578
1326,1019
1327,145
1328,219
1330,154
1331,178
1332,226
1333,166
1334,263
1335,24
1336,40
1337,95
1338,105
1339,3
1466,376
1340,16
1341,116
1342,121
1343,238
1344,439
1345,1327
1346,2
1347,897
1348,1
1468,342
1349,72
1350,123
1351,12
1352,1
1353,2032
1354,213
1355,224
1356,216
1357,199
1358,212
1359,264
1360,1558
1361,31
1362,19
1363,222
1364,116
1365,101
1366,114
1367,45
1368,67
1369,180
1370,45
1371,317
1372,391
1373,43
1374,90
1375,286
1376,31
1378,2684
1379,1233
1380,546
1381,854
1382,565
1383,632
1384,65
1385,137
1386,142
2786,216
1387,23
1388,136
1389,224
1390,6
1391,896
1392,66
1393,242
1394,63
1395,38
1396,4
1515,914
1397,1
1398,269
1399,257
1400,208
1401,22
1402,323
1403,120
1404,1
1405,
1406,83
1407,157
1408,135
1409,23
1410,69
1411,5
1412,
1413,
1414,172
1415,962
1416,321
1417,68
1418,15
1419,102
1420,1585
1421,1391
1422,904
1423,236
1424,1711
1425,23
1426,17
1427,2
1428,2223
1429,1646
1430,1463
1431,1348
1432,1540
1433,138
1434,1243
1435,1088
1437,317
1438,472
1439,185
1440,136
1441,174
1442,167
1443,167
1444,174
1445,198
1446,205
1447,236
1448,1428
1449,10
1450,33
1451,61
1452,28
1453,109
1454,169
1455,99
1467,286
1456,14
1457,19
1458,42
1459,1
1460,100
1461,10
1462,1
1463,40
1464,200
1465,647
1469,845
1470,319
1471,883
1472,898
1473,907
1474,912
1475,1214
1476,134
1477,1182
1505,557
1478,1561
1479,901
1480,907
1481,289
1482,763
1483,919
1484,904
1485,559
1486,401
1487,594
1488,915
1489,192
1490,146
1491,302
1492,217
1493,21
1494,135
1495,14
1496,2
1497,614
1498,107
1499,161
1500,86
1501,101
1502,141
1503,240
1504,264
1506,621
1507,246
1508,1074
1509,631
1510,2
1511,914
1512,943
1513,832
1514,713
1516,913
1517,1032
1518,659
1519,614
1520,624
1521,121
1522,151
1523,24
1524,251
1535,178
1525,59
1526,1
1527,596
1528,926
1529,784
1530,1
1531,46
1532,90
1533,198
1534,482
2809,54
1536,115
1537,72
1538,84
1539,432
1540,1
1541,169
1542,459
1543,765
1544,261
1545,50
1546,129
1547,317
1548,29
1549,14
1550,11
1551,1
1552,1
1553,271
1586,321
1554,107
1555,315
1556,227
1557,218
1558,277
1559,224
1560,221
1561,555
1562,566
1563,371
1564,262
1565,738
1566,1036
1567,633
1568,816
1569,571
1570,759
1571,316
1572,542
1573,914
1574,63
1667,825
1575,8
1576,3
1577,156
1578,157
1579,156
1580,11
1581,60
1582,308
1583,225
1584,200
1585,176
1587,86
1588,186
1589,199
1590,91
1591,245
1592,329
1593,175
1594,87
1595,265
1596,1
1597,83
1598,74
1599,153
1600,1
1601,1
1602,1
1603,1
1604,579
1605,152
1606,300
1607,51
1608,75
1609,50
1610,305
1611,274
1612,52
1613,17
1614,31
1615,1
1616,34
1617,84
1618,34
1619,1
1620,28
1621,164
1622,78
1623,216
1624,491
1625,10
1626,461
1627,718
1628,689
1629,
1630,17
1631,793
1632,655
1633,1872
1634,634
1635,2542
1636,2549
1637,2424
1638,167
1639,3327
1640,123
1641,171
1642,204
1643,638
1644,551
1645,856
1646,1210
1647,829
3734,1010
1648,557
1649,867
1650,779
1651,3
1652,10
1653,16
1654,64
1655,40
1656,82
3735,1606
1657,36
1658,58
1659,79
1660,8
1661,17
1662,102
1663,227
1664,98
1665,321
1666,225
1668,895
1669,61
1670,122
1671,132
1672,538
1673,186
1674,123
1675,596
1676,644
1677,381
1678,1209
1679,3505
1680,3064
1681,3897
1682,647
1683,885
1684,457
1685,379
1686,692
1687,751
1697,35
1688,91
1689,122
1690,74
1691,155
1692,85
1693,192
1694,64
1695,49
1696,16
1698,12
1699,61
1700,10
1701,95
1702,762
1703,522
1704,614
1705,479
1706,12
1707,609
1708,844
1709,1026
1710,580
1711,528
1712,610
1713,587
1714,512
2810,33
1715,761
1716,776
1717,519
1718,444
1719,506
1720,47
1721,618
1722,794
1723,609
3777,1033
1724,510
1725,757
1726,617
1727,612
1728,609
1729,675
1730,150
1731,16
1732,1
1733,35
1734,153
1735,764
1736,1
1737,76
1738,138
1739,1545
1740,8
1741,1320
1752,3879
1742,403
1743,15
1744,21
1745,1336
1746,367
1747,619
1748,13
1749,3962
1750,258
1751,3697
1753,3906
1754,3335
1755,3919
1756,3788
1757,3652
1758,3959
1759,3347
1760,300
1761,1402
1762,1068
1763,307
1764,2002
1765,1339
1766,248
1767,163
1768,735
1769,341
1770,204
1771,259
1772,195
1773,126
1796,19
1774,166
1775,16
1776,90
1777,43
1778,445
1779,68
1780,5
1781,
1782,
1783,981
1807,447
1784,
1785,102
1786,1
1787,57
1788,32
1789,
1790,
1791,54
1792,130
1793,72
1794,129
1795,6
1797,30
1798,26
1799,88
1800,206
1801,21
1802,44
1803,433
1804,195
1805,322
1806,296
1808,277
1809,304
1810,720
1811,1468
1812,627
1813,749
1814,428
1815,578
1816,61
1817,283
1818,95
1819,1822
1820,1127
1821,731
1822,1207
1823,670
1824,113
1825,20
1826,52
1827,286
1828,
1829,30
1830,54
1831,218
1832,1536
1833,218
1834,1359
2159,35
1835,1276
1836,644
1837,1016
1838,2077
1839,39
1840,4
1841,669
1842,832
1843,286
1890,1503
1844,91
1845,-13
1846,66
1847,56
1848,17
1849,183
1850,60
1851,30
2160,1
1852,20
1853,14
1854,210
1855,150
1856,1280
1857,183
1858,75
1859,72
1860,1089
1861,2
1862,1513
1863,1462
1864,1111
1865,1856
1866,2363
1867,2011
1868,1774
1869,1909
1929,472
1870,1635
1871,791
1872,1312
1873,1090
1874,1305
1875,1188
1876,1112
1877,1405
1878,2011
1879,2015
1880,1255
1881,146
1882,365
1883,990
1884,304
1885,74
1886,62
1887,34
1888,1397
1889,1823
1891,2148
1892,1267
1893,1697
1894,1775
1895,1646
1896,1330
1897,1879
1898,2072
1899,1467
1900,1525
1901,1328
1902,1402
1903,90
1904,108
1905,61
1906,188
1907,145
1908,426
1909,105
1910,76
1911,197
1912,193
1913,183
1914,259
1915,347
1916,298
1917,285
1918,344
1919,359
1920,376
1921,777
1922,228
1923,174
1924,121
1925,301
1926,232
1927,274
1928,772
1930,857
1931,1250
1932,1186
1933,1034
1934,335
1935,350
1936,182
1937,311
1938,331
1986,24
1939,584
1940,947
1941,367
1942,503
1943,401
1944,397
1945,518
1946,3
1947,23
1948,64
1949,91
1950,245
1951,31
1952,16
1953,1
1954,106
1955,256
1956,91
1957,292
1958,551
1959,214
1960,7
1961,15
1962,3
1963,36
1964,66
1965,918
1966,788
1967,1104
1968,186
1969,851
1970,198
1971,972
1972,3
1973,123
1974,5
1975,164
1976,197
2157,60
1977,60
1978,30
1979,152
1980,75
1981,8
1982,100
1983,62
1984,170
1985,100
1987,2
1988,3
1989,1
1990,6
1991,17
1992,1
1993,1
1994,26
1995,3
1996,3
1997,2
1998,76
1999,61
2000,233
2001,118
2002,87
2003,99
2004,91
2005,9
2006,47
2007,83
2008,35
2009,61
2010,37
2011,284
2012,53
2013,223
2014,152
2015,7
2016,200
2017,203
2018,124
2019,152
2020,223
2021,243
2022,196
2023,204
2024,213
2025,125
2026,165
2027,228
2028,285
2029,246
2030,182
2031,238
2032,152
2033,178
2034,100
2035,122
2036,1
2037,47
2038,8
2039,30
2040,336
2041,650
2042,244
2043,6
2044,302
2045,258
2046,265
2047,186
2048,116
2049,122
2050,74
2051,15
2052,304
2053,151
2054,213
2055,558
2056,198
2057,271
2058,233
2059,232
2060,471
2158,30
2061,188
2062,176
2063,212
2064,261
2065,158
2066,731
2067,24
2068,211
2069,2
2070,3
2071,87
2072,274
2073,139
2074,137
2075,175
2076,408
2077,274
2078,122
2079,365
2080,217
2081,359
2082,196
2083,183
2084,1
2085,284
2086,389
2087,163
2088,1
2089,279
2090,28
2091,78
2092,53
2093,454
2094,1
2095,1
2096,58
2097,1
2098,15
2099,74
2100,173
2101,259
2102,238
2103,183
2104,228
2105,189
2106,289
2107,397
2108,176
2109,210
2110,184
2111,214
2112,229
2113,7
2114,1
2115,772
2116,10
2172,120
2117,692
2118,439
2119,707
2120,390
2121,826
2122,869
2123,255
2124,416
2125,143
2173,20
2126,27
2127,39
2128,296
2129,60
2130,47
2131,194
2132,57
2133,16
2134,684
2135,641
2976,25
2136,1
2137,291
2138,68
2139,
2140,220
2141,254
2142,399
2143,186
2144,227
2145,1060
2146,1266
2147,493
2148,640
2149,80
2150,1803
2151,138
2152,463
2153,436
2154,95
2155,1
2156,34
2161,1
2162,14
2163,15
2164,92
2165,19
2166,5
2167,20
2168,1
2169,1
2170,10
2171,101
2174,26
2175,1
2176,121
2177,176
2178,510
2179,26
2180,21
2181,467
2182,322
2183,65
2184,6
2185,4
2186,179
2187,20
2188,2
2189,4
2190,47
2191,110
2192,48
2193,12
2213,133
2194,5
2195,21
2196,255
2197,17
2198,6
2199,117
2200,195
2201,164
2202,236
2203,298
2204,175
2205,172
2206,82
2207,119
2208,19
2209,245
2210,154
2211,172
2212,23
2214,109
2215,73
2216,75
2217,74
2218,17
2219,12
2220,2113
2221,5
2222,636
2223,27
2224,15
2225,275
2226,21
2227,294
2228,215
2229,89
2230,64
2231,56
2232,425
2233,354
2244,8
2234,242
2235,617
2236,369
2237,400
2238,412
2239,629
2240,1013
2241,387
2242,963
2243,544
2245,75
2246,35
2247,34
2248,384
2249,231
2250,201
2251,388
2252,167
2253,41
2254,51
2255,74
2256,19
2257,210
2258,111
2259,21
2260,8
2261,23
2262,12
2263,7
2264,20
2265,2
2266,12
2267,25
2268,8
2269,2
2270,120
2271,76
2272,93
2273,20
2274,15
2275,12
3076,39
2276,43
2277,6
2278,167
2279,200
2280,177
2281,159
2282,242
2283,168
2284,178
2285,174
2286,112
2287,23
2288,23
2289,12
2290,17
2291,29
2292,143
2293,8
2294,461
2295,1464
2325,1317
2296,6
2297,94
2298,526
2299,13
2300,9
2301,1
2302,1
2303,7
2304,2
2326,1398
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,175
2313,1308
2314,938
2315,1296
2316,1363
2317,1260
2318,1158
2319,1364
2320,1332
2321,616
2322,1096
2323,1161
2324,1388
3077,3
2327,1330
2328,1041
2329,1121
2330,800
2331,1014
2332,1025
2333,968
2334,1232
2335,1230
2336,977
2337,1032
2378,450
2338,1237
2339,1374
2340,439
2341,1030
2342,486
2343,1069
2344,1241
2345,1173
2346,823
2347,147
2348,
2349,1
2350,11
2351,2
2352,467
2353,530
2354,44
2355,76
2356,1
2357,1
2358,33
2359,1
2360,18
2361,356
2362,43
2363,288
2364,240
2365,168
2366,359
2377,378
2367,8
2368,699
2369,831
2370,302
2371,283
2372,412
2373,413
2374,374
2375,334
2376,223
2379,642
2380,2
2381,8
2382,20
2383,
2384,35
2385,88
2386,3
2387,82
2388,62
2389,19
2390,36
2391,1
2392,26
2393,62
2394,98
2395,14
2396,1
2397,21
3078,27
2398,52
2399,25
2400,33
2401,130
2402,18
2403,44
2404,42
2405,159
2406,760
2465,1045
2407,1013
2408,456
2409,19
2410,679
2411,929
2412,34
2413,
2414,124
2415,9
2488,1249
2416,409
2417,1
2418,1272
2419,10
2420,1983
2421,1202
2422,1635
2423,665
2424,1315
2425,17
2426,9
2427,1
2428,13
2429,3
2430,761
2431,1
2432,1
2433,94
2434,8
2489,1167
2435,1
2436,21
2437,23
2438,71
2439,130
2440,1
2441,28
2442,68
2443,130
2444,179
2445,1044
2446,1020
2447,901
2448,728
2449,769
2450,1745
2451,1193
2452,609
2453,1739
2454,928
2455,1158
2456,1117
2457,1162
2458,619
2459,925
2460,1133
2461,1386
2462,1237
2463,886
2464,1091
2466,1159
2467,1166
2468,1561
2469,1311
2470,168
2471,111
2472,150
2473,119
2474,141
2475,77
2476,122
2477,76
2478,1292
2479,1333
2480,1779
2481,1103
2482,764
2483,776
2484,1214
2485,1196
2486,1274
2487,1133
2490,1492
2491,1215
2492,1424
2493,1308
2494,1497
2495,1459
2496,1389
2497,1053
2498,773
2499,884
2500,1386
2501,1765
2502,539
2503,199
2504,573
2505,1
2506,152
2507,1
2508,
2509,1026
2510,1581
2511,1520
2512,462
2513,4
2514,609
2515,472
2516,1168
2517,1302
2518,1479
2519,2150
2520,1511
2521,1790
2522,1392
2523,848
2524,896
2525,1133
2526,308
2527,72
2528,645
2529,250
2530,61
2531,148
2532,5
2533,30
2534,65
2535,27
2536,576
2537,428
2538,1725
2539,1767
2540,1676
2541,1753
2542,1487
2543,2253
2544,1835
2545,57
2546,2
2547,435
2548,173
2549,239
2550,225
2551,263
2552,320
2553,133
2554,8
2555,271
2556,274
2557,92
2558,168
2559,231
2560,301
2561,246
2562,629
2563,152
2564,156
2565,1
2566,260
2567,1
2568,118
2569,68
2570,2629
2571,28
2572,3667
2573,3792
2574,3936
2575,3844
2576,3674
2577,85
2578,3361
2579,891
2580,2493
2581,670
2582,708
2583,328
2584,446
2586,1851
2587,90
2588,100
2589,227
2590,182
2591,194
2592,117
2593,2615
2594,3307
2595,76
2596,356
2597,774
2598,3998
2599,3839
2600,92
2601,81
2602,78
2603,65
2604,183
2605,102
2606,85
2607,60
2608,75
2609,101
2610,52
2611,632
2612,179
2613,123
2614,154
2615,147
2616,44
2617,70
2618,761
2619,15
2620,1
2621,1
2622,12
2623,59
2624,93
2625,14
2626,46
2627,69
2628,37
2629,54
2630,118
2631,63
2632,276
2633,295
2634,238
2635,275
2636,287
2637,310
2638,480
2807,51
2639,598
2640,987
2641,548
2642,445
2643,933
2644,1367
2645,1723
2646,1976
2647,2048
2648,1590
2649,485
2650,2093
2651,1827
2652,1352
2653,2084
2654,2115
2655,1890
2656,1382
2657,1524
2658,239
2659,156
2699,358
2660,1
2661,1
2662,90
2663,1
2664,300
2665,50
2666,130
2667,25
2668,26
2669,11
2670,8
2671,306
2672,343
2673,202
2674,253
2675,93
2676,12
2677,423
2678,2
2708,4
2679,310
2680,17
2681,1
2682,1400
2683,1477
2684,195
2685,197
2686,169
2687,156
2688,193
2689,120
2690,79
2691,23
2692,1621
2693,2041
2694,774
2695,988
2696,583
2697,1262
2698,967
2700,166
2701,157
2702,73
2703,70
2704,10
2705,8
2706,39
2707,1
2730,356
2709,10
2710,42
2711,62
2712,291
2713,1
2714,
2715,91
2716,2
2717,2
2718,1360
2719,1008
2720,1315
2721,981
2722,1321
2723,3
2724,204
2725,239
2726,117
2727,62
2728,902
2729,343
2731,994
2732,986
2733,25
2734,444
2735,622
2736,14
2737,482
2738,1518
2739,1151
2740,1133
2741,1760
2742,570
2743,1
2744,609
2745,581
2746,611
2747,1105
2748,1241
2749,1334
2750,1404
2751,1615
2752,117
2753,119
2755,1628
2756,1613
2757,698
2758,148
2759,1462
2760,1650
2761,1579
2762,1141
2763,653
2764,510
2765,1108
2766,18
2767,644
2768,100
2769,149
2770,744
2771,626
2772,7
2773,82
2774,145
2808,92
2775,835
2776,421
2777,264
2778,152
2779,1
2780,
2781,
2782,1814
2783,88
2784,210
2785,150
2787,1
2788,43
2789,64
2790,5
2791,23
2792,
2793,425
2794,291
2795,1
2796,316
2797,1051
2798,523
2799,227
2800,2
2801,149
2802,27
2803,31
2804,1262
2805,472
2806,472
2811,470
2812,540
2813,1
2814,157
2815,1
2816,10
2817,877
2818,35
2819,70
2820,525
3268,51
2821,89
2822,1279
2823,1080
2824,31
2825,1
2826,65
2827,92
2828,42
2829,497
2830,655
2831,153
2832,149
2833,198
2834,159
2835,221
2836,94
2837,51
2838,608
2839,
2840,388
2841,25
2842,98
2843,140
2844,387
2845,65
2846,17
2847,3
2848,43
2849,34
2850,87
2851,52
2852,175
2853,207
2854,220
2855,246
2856,75
2857,141
2858,134
2859,102
2860,104
2861,118
2862,119
2863,121
2864,198
2865,160
2866,161
2867,122
2868,126
2869,101
2870,103
2871,193
2872,203
2873,181
2874,206
2875,231
2876,119
2877,146
2878,179
2879,204
2880,138
2881,185
2882,130
2883,180
2884,37
2885,71
2886,89
2887,149
2888,145
2889,231
2890,18
2891,17
2892,125
2893,25
2894,84
2895,97
2896,127
2897,145
2898,155
2899,96
2900,
2901,279
2902,184
2903,16
