CityId,Src
7211,https://lh3.googleusercontent.com/p/AF1QipMnmM8TvUtLt1Pb-WWs40OP1ykoudR7rSL6JW2v=s1600-w400
7213,https://d13k13wj6adfdf.cloudfront.net/urban_areas/montreal-3499a883aa.jpg
7114,https://d13k13wj6adfdf.cloudfront.net/urban_areas/dallas-a55f677457.jpg
7199,https://lh3.googleusercontent.com/p/AF1QipNys71z3-VTUJx6R84r-45f_lb8sjXCI_viAVI=s1600-w400
7226,https://d13k13wj6adfdf.cloudfront.net/urban_areas/miami-730928937f.jpg
7210,https://lh3.googleusercontent.com/p/AF1QipPhH3cgYQUGHvBaJnScocZBbF_kzFfO4FpWRmGJ=s1600-w400
7133,https://lh3.googleusercontent.com/p/AF1QipMV3hrq80DgYmPNJGklU1a8xBUJvFKjt-sLbhbS=s1600-w400
4095,https://lh3.googleusercontent.com/p/AF1QipMlo9jawEIOqyitWzzIeXanfNzX8oqAtaJQoR-4=s1600-w400
7254,https://lh3.googleusercontent.com/p/AF1QipPbDiRI1eUwxwGrjz205xkv3Wk-OCSmVFGSPPLf=s1600-w400
7140,https://d13k13wj6adfdf.cloudfront.net/urban_areas/guadalajara-b7eb63f649.jpg
7121,https://lh3.googleusercontent.com/p/AF1QipNjWMEX8Al2rnhvLQwWigsmSaFMKEqhA8ngX00s=s1600-w400
7144,https://lh3.googleusercontent.com/p/AF1QipN6PjEPPULUSy4zwIcCCgtvi5bq5m7ozW4CW_gK=s1600-w400
7283,https://d13k13wj6adfdf.cloudfront.net/urban_areas/santiago-9be57c2056.jpg
7275,https://d13k13wj6adfdf.cloudfront.net/urban_areas/nairobi-8e8453c4de.jpg
7184,https://lh3.googleusercontent.com/p/AF1QipOldZuyc1P0B6sYeHAZ-l2ifC9BUZW9nBSi0MZ0=s1600-w400
7269,https://d13k13wj6adfdf.cloudfront.net/urban_areas/cape-town-fa015ec35b.jpg
6168,https://lh3.googleusercontent.com/p/AF1QipNyTerDSYwtcg6jhf6ZyyFNHYWFpIBaV70tOFXx=s1600-w400
7172,https://lh3.googleusercontent.com/p/AF1QipMmeeWZcbADP6JgQrWtAWY2ZFTgpWZNhr-cvSq8=s1600-w400
7198,https://lh3.googleusercontent.com/p/AF1QipMhhNFORhPQDJbTbVFS-otmYsDDhfPtm5tnjWFR=s1600-w400
7145,https://d13k13wj6adfdf.cloudfront.net/urban_areas/dar-es-salaam-0106cbeeb1.jpg
7233,https://d13k13wj6adfdf.cloudfront.net/urban_areas/madrid-ee355b90b3.jpg
3032,https://d13k13wj6adfdf.cloudfront.net/urban_areas/manila-5150275531.jpg
7239,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Johannesburg_view_topofCC_03.jpg/800px-Johannesburg_view_topofCC_03.jpg
7138,https://lh3.googleusercontent.com/p/AF1QipN1GcKOZLZuhedAaC9o96xK9h9u26J4yHPzAJLB=s1600-w400
6547,https://lh3.googleusercontent.com/p/AF1QipPHRUmdUL5DCP27I_BA6qLQm6x2eXsUjutXZDtJ=s1600-w400
5208,https://lh3.googleusercontent.com/p/AF1QipOxQ9oWmyz6Cj4iuzQARm-BzyUhtHTEDkxvGS3l=s1600-w400
7219,https://lh3.googleusercontent.com/p/AF1QipNUH1JXr20OnmtQRcH9daRPenokKOFNCkUpWzjc=s1600-w400
7162,https://d13k13wj6adfdf.cloudfront.net/urban_areas/medellin-8559818a33.jpg
7208,https://d13k13wj6adfdf.cloudfront.net/urban_areas/porto-alegre-1a625034e0.jpg
7160,https://lh3.googleusercontent.com/p/AF1QipPLMH6l6jfkL5aZGtvMuG2gsk3E5RfDRKbepxaD=s1600-w400
6527,https://lh3.googleusercontent.com/p/AF1QipNR8AbRxOXa87XgAePdFRXo6n2f_QfA0DH7h6uj=s1600-w400
6631,https://lh3.googleusercontent.com/p/AF1QipPQHDelyvVgbP_gt39cwEq900QNR2245vDOtwqf=s1600-w400
7215,https://lh3.googleusercontent.com/p/AF1QipMGSOnkCOwZI6WD8d6xbwNddbvwLMHcSgnuJ817=s1600-w400
4993,https://lh3.googleusercontent.com/p/AF1QipMeTVTSAvjLH-knwncFkbyQFWOT2y5tysgC24Fq=s1600-w400
6176,https://d13k13wj6adfdf.cloudfront.net/urban_areas/seoul-f160535ee8.jpg
7238,https://lh3.googleusercontent.com/p/AF1QipPEqB_uq6JSwYw0HZQG_3VxfS9Jau4VLk60tRgK=s1600-w400
7116,https://d13k13wj6adfdf.cloudfront.net/urban_areas/boston-7399414b98.jpg
7119,https://d13k13wj6adfdf.cloudfront.net/urban_areas/detroit-e0a9dfeff2.jpg
7129,https://lh3.googleusercontent.com/p/AF1QipNW8eDAVxEigys_86pj3tAp8BiBRTh1dAEoVXM2=s1600-w400
7227,https://d13k13wj6adfdf.cloudfront.net/urban_areas/atlanta-9e33744cb4.jpg
5054,https://lh3.googleusercontent.com/p/AF1QipMRaln34TA3st0Hq8tocKGxs1qjA8CdIsgaBWka=s1600-w400
6286,https://lh3.googleusercontent.com/p/AF1QipNSnE4-UYvQnY-98UnGJ7brrcOz1QndEEYLzcsH=s1600-w400
7264,https://d13k13wj6adfdf.cloudfront.net/urban_areas/washington-dc-bd9a973760.jpg
7182,https://d13k13wj6adfdf.cloudfront.net/urban_areas/shanghai-562387e4cf.jpg
7110,https://d13k13wj6adfdf.cloudfront.net/urban_areas/phoenix-9fedc88f57.jpg
3412,https://lh3.googleusercontent.com/p/AF1QipPgAVyqW_ULnOAep-qQyUq0kK2B7wMpE-V_sSEQ=s1600-w400
7178,https://lh3.googleusercontent.com/p/AF1QipNmRcFp13iMIS_KX1MH5QPmzw5kf2xxmZMS1yDQ=s1600-w400
7244,https://lh3.googleusercontent.com/p/AF1QipPhWXxG7R9rs8v6L-CHPHmhJoKb0dCtWldgk29e=s1600-w400
7154,https://lh3.googleusercontent.com/p/AF1QipPzzwl_2eXIy-ehUlEMoJxxlnVrtJlN9KVpKApJ=s1600-w400
7229,https://d13k13wj6adfdf.cloudfront.net/urban_areas/caracas-ebd8917fa6.jpg
7193,https://lh3.googleusercontent.com/p/AF1QipOBaGdttLX7rpSOuq6304oI8WfVzcWjJ5JIFtGJ=s1600-w400
7174,https://lh3.googleusercontent.com/p/AF1QipNyiKCHdCsZQLYOeuyT9TSq5f5VTv4JGsiNwOg4=s1600-w400
7176,https://lh3.googleusercontent.com/p/AF1QipNWYexYzowKrrp1aSIpgzkvEgu858lEeNqQl4ce=s1600-w400
7197,https://lh3.googleusercontent.com/p/AF1QipOj0pvOROPwOQ-MYPGA5offXj1F9wBRNPqXw2Uc=s1600-w400
7209,https://d13k13wj6adfdf.cloudfront.net/urban_areas/curitiba-81eae696f4.jpg
6322,https://lh3.googleusercontent.com/p/AF1QipMtzWPnubYLP55yyUZqv2KzSGRII1JRSrkrQPDV=s1600-w400
7152,https://lh3.googleusercontent.com/p/AF1QipPueE4vpQbhIdj5uIeXlnYGhQGPTh1-uRa5e_cs=s1600-w400
6528,https://lh3.googleusercontent.com/p/AF1QipM1omD1fUvmVoOBqrBY-fVzEK71_jXiFjjUaZ1M=s1600-w400
7161,https://lh3.googleusercontent.com/p/AF1QipP3N9VDCPTZYxZ0hTtbRqKGsNkudUlfHD4qDIyc=s1600-w400
6431,https://lh3.googleusercontent.com/p/AF1QipMms5C87BclUrkIrEz3DE_8jfROW7KZx_SK8EOI=s1600-w400
7163,https://lh3.googleusercontent.com/p/AF1QipNcQ7LrHGCbVoCm6adNtoa8NFgXDXUXYD3HMeYt=s1600-w400
