276,t
277,t
278,t
279,t
280,t
281,t
282,t
283,t
284,t
285,t
286,t
287,f
288,t
289,t
290,t
291,t
292,t
293,t
294,t
295,t
296,f
297,t
298,t
299,f
300,f
301,t
302,t
303,t
304,t
305,t
306,t
307,f
308,f
309,f
310,f
311,f
312,f
313,f
314,f
315,f
316,f
317,f
318,t
319,t
320,f
321,t
322,f
323,f
324,f
325,t
326,f
327,f
328,f
329,t
330,t
331,t
332,t
333,t
334,t
335,t
336,t
337,t
338,t
339,t
340,t
341,f
342,t
343,t
344,t
345,t
346,t
347,t
348,f
349,t
350,t
351,f
352,f
353,t
354,t
355,f
356,t
357,t
358,t
359,t
360,t
361,t
362,f
363,t
364,t
365,f
366,f
367,t
368,t
369,f
370,f
371,f
372,f
373,f
374,f
375,f
376,f
377,f
378,f
379,t
380,t
381,t
382,t
383,f
384,f
385,f
386,f
387,f
388,t
389,f
390,t
391,f
392,f
393,f
394,f
395,f
396,f
397,t
398,f
399,t
400,t
401,f
402,t
403,t
404,t
405,t
406,t
407,t
408,t
409,t
410,t
411,f
412,f
413,t
414,t
415,t
416,t
417,t
418,t
419,t
420,t
421,t
422,t
423,t
424,f
425,f
426,f
427,f
428,f
429,f
430,f
431,f
432,f
433,f
434,f
435,f
436,f
437,f
438,f
439,f
440,f
441,f
442,f
443,f
444,f
445,f
446,f
447,f
448,f
449,f
450,f
451,f
452,f
453,f
454,f
455,f
456,f
457,f
458,f
459,t
460,t
461,f
462,t
463,f
464,f
465,t
466,f
467,f
468,f
469,f
470,f
471,f
472,f
473,f
474,f
475,f
476,f
477,f
478,f
479,f
480,f
481,f
482,f
483,f
484,f
485,f
486,f
487,f
488,f
489,f
490,f
491,f
492,f
493,f
494,f
495,f
496,f
497,f
498,f
499,f
500,f
501,f
502,f
503,f
504,f
505,f
506,f
507,f
508,f
509,f
510,f
511,t
512,f
513,f
514,f
515,f
516,t
517,t
518,f
519,t
520,t
521,t
522,t
523,t
524,f
525,t
526,t
527,t
528,t
529,f
530,f
531,t
532,t
533,f
534,t
535,t
536,f
537,f
538,f
539,t
540,f
541,t
542,f
543,f
544,t
545,f
546,f
547,f
548,f
549,f
550,t
551,f
552,f
553,t
554,f
555,f
556,f
557,f
558,f
559,f
560,f
561,f
562,f
563,f
564,f
565,t
566,f
567,f
568,f
569,t
570,t
571,f
572,f
573,t
574,f
575,t
576,t
577,t
578,t
579,t
580,t
581,t
582,t
583,f
584,f
585,f
586,f
587,f
588,f
589,f
590,f
591,t
592,f
593,t
594,t
595,t
596,t
597,t
598,f
599,f
600,f
601,f
602,f
603,f
604,f
605,f
606,f
607,f
608,f
609,f
610,f
611,t
612,f
613,f
614,f
615,f
616,f
617,t
618,t
619,t
620,t
621,t
622,f
623,t
624,t
625,f
626,f
627,f
628,f
629,f
630,f
631,f
632,f
633,f
634,t
635,f
636,f
637,f
638,f
639,f
640,f
641,f
642,f
643,f
644,f
645,f
646,f
647,f
648,f
649,f
650,f
651,f
652,f
653,f
654,f
655,f
656,f
657,f
658,f
659,f
660,f
661,f
662,f
663,f
664,t
665,t
666,t
667,t
668,f
669,f
670,f
671,f
672,t
673,t
674,f
675,f
676,f
677,f
678,f
679,f
680,f
681,f
682,f
683,f
684,t
685,t
686,t
687,f
688,f
689,f
690,t
691,t
692,f
693,f
694,t
695,t
696,t
697,t
698,f
699,t
700,f
701,f
702,f
703,f
704,t
705,t
706,t
707,t
708,t
709,t
710,t
711,t
712,t
713,t
714,t
715,f
716,t
717,t
718,f
719,f
720,f
721,f
722,f
723,f
724,f
725,f
726,f
727,f
728,f
729,f
730,f
731,f
732,f
733,f
734,f
735,f
736,f
737,f
738,f
739,f
740,f
741,f
742,f
743,f
744,f
745,t
746,f
747,f
748,f
749,f
750,f
751,f
752,f
753,f
754,f
755,f
756,f
757,f
758,f
759,f
760,f
761,t
762,t
763,f
764,f
765,f
766,f
767,f
768,f
769,f
770,f
771,f
772,t
773,t
774,f
775,t
776,f
777,t
778,t
779,f
780,f
781,f
782,t
783,t
784,t
785,t
786,t
787,f
788,t
789,t
790,t
791,t
792,f
793,t
794,t
795,t
796,t
797,f
798,f
799,f
800,f
801,f
802,f
803,f
804,t
805,f
806,t
807,f
808,t
809,t
810,t
811,f
812,t
813,f
814,t
815,f
816,f
817,f
818,f
819,f
820,f
821,f
822,t
823,t
824,t
825,t
826,t
827,t
828,f
829,t
830,t
831,t
832,f
833,t
834,f
835,t
836,f
837,t
838,t
839,f
840,f
841,f
842,f
843,f
844,f
845,f
846,f
847,f
848,f
849,t
850,f
851,f
852,f
853,f
854,f
855,f
856,f
857,f
858,t
859,f
860,f
861,f
862,f
863,f
864,f
865,t
866,t
867,t
868,t
869,f
870,t
871,f
872,f
873,f
874,f
875,f
876,f
877,f
878,f
879,f
880,f
881,f
882,f
883,t
884,f
885,t
886,f
887,f
888,t
889,t
890,t
891,t
892,t
893,t
894,t
895,t
896,t
897,t
898,t
899,t
900,t
901,t
902,f
903,f
904,t
905,f
906,f
907,t
908,f
909,t
910,f
911,t
912,t
913,f
914,f
915,t
916,t
917,t
918,t
919,t
920,t
921,f
922,t
923,t
924,f
925,t
926,f
927,f
928,f
929,f
930,f
931,f
932,f
933,t
934,f
935,t
936,f
937,f
938,f
939,f
940,f
941,f
942,f
943,f
944,t
945,t
946,t
947,f
948,f
949,f
950,t
951,f
952,f
953,t
954,f
955,t
956,f
957,f
958,f
959,t
960,t
961,f
962,f
963,f
964,f
965,f
966,f
967,f
968,f
969,f
970,f
971,f
972,f
973,f
974,f
975,f
976,f
977,f
978,f
979,f
980,f
981,t
982,f
983,t
984,f
985,f
986,f
987,t
988,f
989,f
990,t
991,f
992,f
993,f
994,f
995,f
996,f
997,f
998,f
999,f
1000,t
1001,t
1002,t
1003,f
1004,f
1005,f
1006,f
1007,f
1008,f
1009,f
1010,f
1011,f
1012,f
1013,f
1014,f
1015,f
1016,f
1017,f
1018,f
1019,f
1020,f
1021,t
1022,t
1023,t
1024,f
1025,t
1026,f
1027,t
1028,t
1029,t
1030,f
1031,f
1032,f
1033,f
1034,f
1035,f
1036,t
1037,t
1038,t
1039,t
1040,t
1041,t
1042,t
1043,t
1044,t
1045,t
1046,f
1047,t
1048,f
1049,f
1050,f
1051,f
1052,f
1053,f
1054,f
1055,f
1056,f
1057,f
1058,f
1059,f
1060,t
1061,t
1062,t
1063,f
1064,t
1065,f
1066,f
1067,f
1068,f
1069,f
1070,f
1071,f
1072,t
1073,f
1074,f
1075,f
1076,f
1077,f
1078,f
1079,f
1080,f
1081,f
1082,f
1083,f
1084,f
1085,f
1086,f
1087,f
1088,f
1089,f
1090,f
1091,f
1092,f
1093,f
1094,f
1095,f
1096,f
1097,f
1098,f
1099,f
1100,f
1101,f
1102,f
1103,f
1104,f
1105,f
1106,f
1107,t
1108,f
1109,f
1110,f
1111,f
1112,f
1113,f
1114,t
1115,f
1116,f
1117,t
1118,t
1119,f
1120,f
1121,t
1122,f
1123,t
1124,t
1125,t
1126,t
1127,t
1128,f
1129,f
1130,f
1131,f
1132,f
1133,t
1134,t
1135,t
1136,f
1137,f
1138,f
1139,f
1140,f
1141,f
1142,f
1143,f
1144,f
1145,f
1146,t
1147,t
1148,f
1149,f
1150,t
1151,t
1152,t
1153,f
1154,f
1155,t
1156,t
1157,f
1158,f
1159,f
1160,f
1161,f
1162,f
1163,t
1164,t
1165,f
1166,f
1167,t
1168,f
1169,t
1170,t
1171,f
1172,t
1173,t
1174,f
1175,f
1176,t
1177,f
1178,f
1179,t
1180,f
1181,t
1182,f
1183,f
1184,f
1185,f
1186,f
1187,f
1188,f
1189,f
1190,f
1191,f
1192,f
1193,f
1194,f
1195,f
1196,f
1197,f
1198,t
1199,t
1200,t
1201,t
1202,f
1203,f
1204,t
1205,t
1206,f
1207,t
1208,t
1209,t
1210,t
1211,t
1212,f
1213,t
1214,t
1215,t
1216,t
1217,t
1218,t
1219,f
1220,f
1221,f
1222,f
1223,t
1224,f
1225,f
1226,t
1227,t
1228,f
1229,f
1230,f
1231,t
1232,f
1233,t
1234,t
1235,f
1236,f
1237,t
1238,t
1239,t
1240,f
1241,f
1242,t
1243,f
1244,f
1245,f
1246,f
1247,f
1248,t
1249,t
1250,t
1251,t
1252,f
1253,t
1254,t
1255,t
1256,t
1257,t
1258,t
1259,t
1260,f
1261,f
1262,f
1263,f
1264,f
1265,f
1266,t
1267,t
1268,t
1269,f
1270,f
1271,f
1272,f
1273,t
1274,t
1275,t
1276,t
1277,f
1278,f
1279,f
1280,f
1281,f
1282,f
1283,f
1284,f
1285,t
1286,t
1287,f
1288,f
1289,t
1290,f
1291,t
1292,f
1293,f
1294,f
1295,f
1296,f
1297,f
1298,f
1299,f
1300,t
1301,f
1302,f
1303,f
1304,f
1305,f
1306,f
1307,f
1308,f
1309,f
1310,f
1311,f
1312,f
1313,f
1314,f
1315,f
1316,f
1317,t
1318,t
1319,t
1320,f
1321,f
1322,t
1323,t
1324,t
1325,t
1326,t
1327,f
1328,f
1329,f
1330,f
1331,f
1332,t
1333,t
1334,t
1335,f
1336,f
1337,f
1338,f
1339,f
1340,f
1341,f
1342,f
1343,f
1344,f
1345,f
1346,f
1347,f
1348,t
1349,t
1350,t
1351,f
1352,t
1353,f
1354,t
1355,t
1356,t
1357,t
1358,t
1359,f
1360,t
1361,t
1362,t
1363,f
1364,t
1365,t
1366,t
1367,t
1368,f
1369,f
1370,f
1371,f
1372,f
1373,f
1374,f
1375,f
1376,t
1377,t
1378,f
1379,f
1380,t
1381,f
1382,f
1383,t
1384,t
1385,t
1386,f
1387,f
1388,f
1389,t
1390,f
1391,t
1392,f
1393,t
1394,t
1395,t
1396,f
1397,t
1398,t
1399,t
1400,t
1401,t
1402,t
1403,t
1404,f
1405,t
1406,f
1407,t
1408,f
1409,t
1410,t
1411,t
1412,f
1413,t
1414,t
1415,t
1416,f
1417,t
1418,f
1419,t
1420,t
1421,t
1422,t
1423,f
1424,t
1425,t
1426,t
1427,t
1428,t
1429,t
1430,f
1431,f
1432,t
1433,f
1434,f
1435,t
1436,t
1437,f
1438,f
1439,f
1440,f
1441,f
1442,f
1443,t
1444,f
1445,f
1446,f
1447,f
1448,f
1449,f
1450,f
1451,f
1452,f
1453,f
1454,f
1455,f
1456,f
1457,f
1458,f
1459,f
1460,f
1461,f
1462,f
1463,f
1464,f
1465,f
1466,t
1467,t
1468,f
1469,f
1470,f
1471,f
1472,f
1473,f
1474,t
1475,t
1476,t
1477,t
1478,f
1479,t
1480,t
1481,f
1482,f
1483,f
1484,f
1485,f
1486,f
1487,f
1488,f
1489,f
1490,f
1491,f
1492,f
1493,f
1494,f
1495,f
1496,f
1497,f
1498,f
1499,f
1500,f
1501,f
1502,f
1503,f
1504,f
1505,f
1506,f
1507,f
1508,f
1509,t
1510,f
1511,t
1512,t
1513,f
1514,f
1515,f
1516,f
1517,t
1518,f
1519,f
1520,f
1521,f
1522,f
1523,f
1524,f
1525,t
1526,t
1527,f
1528,f
1529,f
1530,f
1531,f
1532,f
1533,f
1534,f
1535,t
1536,t
1537,t
1538,t
1539,f
1540,t
1541,t
1542,f
1543,f
1544,f
1545,t
1546,t
1547,f
1548,f
1549,f
1550,t
1551,f
1552,f
1553,t
1554,t
1555,t
1556,f
1557,f
1558,f
1559,f
1560,t
1561,t
1562,t
1563,t
1564,t
1565,t
1566,t
1567,t
1568,f
1569,f
1570,f
1571,f
1572,f
1573,f
1574,f
1575,f
1576,f
1577,f
1578,f
1579,f
1580,f
1581,f
1582,f
1583,f
1584,f
1585,f
1586,f
1587,f
1588,f
1589,f
1590,t
1591,f
1592,t
1593,t
1594,f
1595,f
1596,f
1597,t
1598,f
1599,f
1600,f
1601,f
1602,f
1603,f
1604,f
1605,f
1606,f
1607,f
1608,f
1609,f
1610,f
1611,f
1612,t
1613,t
1614,t
1615,f
1616,t
1617,t
1618,t
1619,t
1620,f
1621,t
1622,f
1623,t
1624,t
1625,t
1626,f
1627,f
1628,t
1629,t
1630,t
1631,t
1632,t
1633,t
1634,t
1635,t
1636,t
1637,f
1638,f
1639,t
1640,f
1641,t
1642,f
1643,f
1644,f
1645,t
1646,t
1647,f
1648,f
1649,f
1650,f
1651,f
1652,f
1653,f
1654,f
1655,f
1656,f
1657,f
1658,f
1659,f
1660,f
1661,f
1662,f
1663,f
1664,f
1665,f
1666,f
1667,f
1668,t
1669,f
1670,t
1671,f
1672,f
1673,f
1674,f
1675,f
1676,f
1677,f
1678,t
1679,t
1680,t
1681,f
1682,t
1683,f
1684,f
1685,f
1686,t
1687,f
1688,f
1689,f
1690,f
1691,f
1692,f
1693,f
1694,f
1695,f
1696,f
1697,f
1698,f
1699,f
1700,f
1701,f
1702,f
1703,f
1704,f
1705,f
1706,f
1707,f
1708,f
1709,f
1710,f
1711,f
1712,f
1713,f
1714,t
1715,f
1716,f
1717,f
1718,f
1719,t
1720,t
1721,f
1722,f
1723,t
1724,f
1725,f
1726,f
1727,t
1728,t
1729,f
1730,f
1731,f
1732,t
1733,f
1734,f
1735,f
1736,f
1737,f
1738,t
1739,f
1740,f
1741,f
1742,f
1743,f
1744,f
1745,f
1746,f
1747,f
1748,f
1749,f
1750,t
1751,t
1752,t
1753,t
1754,f
1755,t
1756,t
1757,t
1758,f
1759,t
1760,f
1761,f
1762,f
1763,f
1764,t
1765,f
1766,f
1767,f
1768,f
1769,f
1770,f
1771,f
1772,f
1773,f
1774,f
1775,f
1776,f
1777,f
1778,f
1779,f
1780,f
1781,f
1782,f
1783,f
1784,f
1785,f
1786,f
1787,f
1788,f
1789,t
1790,f
1791,f
1792,f
1793,t
1794,f
1795,f
1796,t
1797,t
1798,f
1799,f
1800,t
1801,t
1802,t
1803,t
1804,f
1805,t
1806,f
1807,t
1808,t
1809,t
1810,t
1811,t
1812,t
1813,t
1814,t
1815,t
1816,t
1817,f
1818,t
1819,f
1820,f
1821,t
1822,t
1823,f
1824,f
1825,f
1826,f
1827,f
1828,f
1829,f
1830,f
1831,f
1832,f
1833,f
1834,f
1835,t
1836,t
1837,t
1838,f
1839,f
1840,f
1841,f
1842,f
1843,f
1844,t
1845,t
1846,f
1847,t
1848,t
1849,t
1850,f
1851,f
1852,f
1853,f
1854,t
1855,f
1856,f
1857,f
1858,f
1859,t
1860,t
1861,f
1862,f
1863,t
1864,f
1865,f
1866,f
1867,t
1868,f
1869,f
1870,f
1871,t
1872,t
1873,t
1874,t
1875,t
1876,t
1877,f
1878,f
1879,f
1880,t
1881,f
1882,f
1883,t
1884,f
1885,f
1886,f
1887,f
1888,f
1889,f
1890,f
1891,f
1892,f
1893,f
1894,f
1895,f
1896,f
1897,f
1898,f
1899,f
1900,f
1901,f
1902,f
1903,f
1904,t
1905,f
1906,f
1907,f
1908,t
1909,t
1910,t
1911,f
1912,f
1913,f
1914,f
1915,f
1916,f
1917,f
1918,f
1919,f
1920,f
1921,f
1922,f
1923,f
1924,f
1925,f
1926,f
1927,f
1928,f
1929,f
1930,f
1931,f
1932,f
1933,f
1934,f
1935,f
1936,f
1937,f
1938,f
1939,f
1940,f
1941,f
1942,f
1943,f
1944,f
1945,f
1946,f
1947,f
1948,f
1949,f
1950,f
1951,f
1952,f
1953,f
1954,f
1955,f
1956,f
1957,f
1958,f
1959,f
1960,f
1961,f
1962,f
1963,f
1964,f
1965,f
1966,f
1967,f
1968,t
1969,f
1970,t
1971,f
1972,f
1973,t
1974,t
1975,t
1976,f
1977,f
1978,f
1979,f
1980,f
1981,f
1982,t
1983,t
1984,t
1985,t
1986,t
1987,f
1988,f
1989,f
1990,f
1991,f
1992,f
1993,t
1994,t
1995,t
1996,t
1997,t
1998,f
1999,t
2000,t
2001,t
2002,t
2003,t
2004,t
2005,f
2006,f
2007,f
2008,f
2009,t
2010,t
2011,t
2012,t
2013,t
2014,t
2015,t
2016,t
2017,t
2018,t
2019,t
2020,f
2021,f
2022,f
2023,f
2024,f
2025,f
2026,f
2027,t
2028,f
2029,f
2030,f
2031,f
2032,f
2033,f
2034,f
2035,f
2036,f
2037,t
2038,f
2039,f
2040,f
2041,f
2042,f
2043,f
2044,f
2045,f
2046,f
2047,f
2048,f
2049,f
2050,f
2051,f
2052,f
2053,f
2054,f
2055,f
2056,f
2057,f
2058,t
2059,f
2060,t
2061,f
2062,f
2063,f
2064,f
2065,t
2066,f
2067,f
2068,f
2069,f
2070,f
2071,f
2072,t
2073,t
2074,f
2075,f
2076,f
2077,f
2078,f
2079,f
2080,f
2081,f
2082,f
2083,t
2084,f
2085,f
2086,f
2087,f
2088,f
2089,f
2090,t
2091,f
2092,t
2093,t
2094,f
2095,f
2096,f
2097,f
2098,f
2099,f
2100,f
2101,t
2102,f
2103,f
2104,f
2105,f
2106,f
2107,t
2108,f
2109,f
2110,f
2111,t
2112,f
2113,t
2114,f
2115,f
2116,t
2117,t
2118,t
2119,f
2120,t
2121,t
2122,t
2123,f
2124,f
2125,f
2126,f
2127,f
2128,f
2129,f
2130,f
2131,f
2132,f
2133,f
2134,f
2135,f
2136,t
2137,t
2138,f
2139,t
2140,f
2141,f
2142,f
2143,f
2144,t
2145,f
2146,f
2147,f
2148,f
2149,f
2150,f
2151,t
2152,t
2153,f
2154,t
2155,f
2156,t
2157,t
2158,t
2159,f
2160,f
2161,f
2162,t
2163,f
2164,t
2165,t
2166,f
2167,t
2168,f
2169,f
2170,f
2171,f
2172,f
2173,f
2174,f
2175,t
2176,f
2177,t
2178,f
2179,f
2180,t
2181,t
2182,t
2183,t
2184,t
2185,t
2186,t
2187,t
2188,t
2189,f
2190,t
2191,t
2192,t
2193,f
2194,t
2195,t
2196,t
2197,f
2198,f
2199,t
2200,t
2201,f
2202,f
2203,t
2204,t
2205,t
2206,t
2207,f
2208,t
2209,t
2210,f
2211,t
2212,t
2213,t
2214,f
2215,t
2216,t
2217,t
2218,t
2219,t
2220,f
2221,f
2222,f
2223,f
2224,f
2225,f
2226,f
2227,f
2228,f
2229,t
2230,f
2231,f
2232,f
2233,f
2234,f
2235,f
2236,f
2237,f
2238,t
2239,t
2240,f
2241,t
2242,f
2243,t
2244,t
2245,f
2246,t
2247,f
2248,f
2249,f
2250,f
2251,f
2252,f
2253,f
2254,t
2255,f
2256,f
2257,f
2258,f
2259,f
2260,f
2261,f
2262,f
2263,f
2264,f
2265,t
2266,t
2267,t
2268,f
2269,f
2270,f
2271,f
2272,f
2273,f
2274,f
2275,f
2276,f
2277,f
2278,f
2279,f
2280,f
2281,t
2282,f
2283,t
2284,f
2285,t
2286,t
2287,t
2288,t
2289,t
2290,f
2291,t
2292,t
2293,t
2294,t
2295,t
2296,f
2297,f
2298,t
2299,f
2300,f
2301,f
2302,f
2303,f
2304,f
2305,f
2306,f
2307,f
2308,f
2309,f
2310,t
2311,f
2312,t
2313,f
2314,t
2315,f
2316,t
2317,f
2318,t
2319,f
2320,f
2321,t
2322,t
2323,t
2324,t
2325,t
2326,t
2327,f
2328,t
2329,t
2330,t
2331,t
2332,t
2333,t
2334,t
2335,f
2336,f
2337,f
2338,f
2339,f
2340,f
2341,f
2342,f
2343,f
2344,f
2345,f
2346,f
2347,f
2348,t
2349,f
2350,f
2351,f
2352,f
2353,f
2354,f
2355,f
2356,f
2357,f
2358,f
2359,f
2360,f
2361,f
2362,f
2363,f
2364,f
2365,f
2366,f
2367,f
2368,f
2369,f
2370,f
2371,t
2372,t
2373,t
2374,t
2375,f
2376,f
2377,t
2378,f
2379,t
2380,t
2381,t
2382,t
2383,t
2384,t
2385,t
2386,t
2387,t
2388,f
2389,f
2390,f
2391,t
2392,f
2393,f
2394,f
2395,f
2396,f
2397,f
2398,f
2399,f
2400,f
2401,f
2402,t
2403,t
2404,t
2405,t
2406,t
2407,t
2408,t
2409,f
2410,t
2411,t
2412,t
2413,t
2414,t
2415,t
2416,t
2417,t
2418,t
2419,t
2420,t
2421,t
2422,t
2423,t
2424,t
2425,t
2426,f
2427,t
2428,t
2429,t
2430,f
2431,f
2432,f
2433,t
2434,f
2435,f
2436,t
2437,t
2438,t
2439,t
2440,f
2441,f
2442,t
2443,f
2444,t
2445,f
2446,f
2447,f
2448,f
2449,f
2450,t
2451,t
2452,t
2453,t
2454,t
2455,f
2456,t
2457,t
2458,t
2459,t
2460,f
2461,t
2462,t
2463,t
2464,t
2465,t
2466,t
2467,t
2468,t
2469,t
2470,t
2471,f
2472,f
2473,f
2474,f
2475,f
2476,f
2477,f
2478,f
2479,f
2480,t
2481,f
2482,f
2483,f
2484,f
2485,f
2486,f
2487,f
2488,f
2489,f
2490,f
2491,f
2492,f
2493,f
2494,f
2495,f
2496,f
2497,f
2498,f
2499,f
2500,f
2501,f
2502,f
2503,f
2504,f
2505,f
2506,f
2507,f
2508,f
2509,f
2510,f
2511,f
2512,f
2513,f
2514,f
2515,f
2516,f
2517,f
2518,f
2519,f
2520,f
2521,f
2522,f
2523,f
2524,f
2525,f
2526,f
2527,f
2528,t
2529,t
2530,t
2531,t
2532,f
2533,f
2534,f
2535,f
2536,t
2537,f
2538,f
2539,f
2540,f
2541,f
2542,f
2543,f
2544,f
2545,f
2546,f
2547,f
2548,f
2549,t
2550,t
2551,f
2552,f
2553,t
2554,t
2555,t
2556,t
2557,t
2558,t
2559,f
2560,f
2561,f
2562,f
2563,f
2564,f
2565,f
2566,f
2567,f
2568,t
2569,t
2570,f
2571,f
2572,f
2573,f
2574,f
2575,f
2576,f
2577,f
2578,f
2579,f
2580,f
2581,f
2582,f
2583,f
2584,f
2585,f
2586,f
2587,f
2588,t
2589,f
2590,t
2591,f
2592,t
2593,f
2594,t
2595,f
2596,f
2597,f
2598,f
2599,f
2600,t
2601,f
2602,f
2603,f
2604,f
2605,f
2606,f
2607,f
2608,f
2609,f
2610,f
2611,f
2612,f
2613,f
2614,f
2615,f
2616,f
2617,t
2618,t
2619,f
2620,f
2621,f
2622,t
2623,t
2624,t
2625,f
2626,f
2627,f
2628,f
2629,f
2630,f
2631,f
2632,f
2633,f
2634,f
2635,f
2636,f
2637,f
2638,t
2639,t
2640,f
2641,t
2642,t
2643,t
2644,t
2645,t
2646,f
2647,t
2648,t
2649,t
2650,t
2651,f
2652,f
2653,t
2654,f
2655,f
2656,f
2657,f
2658,f
2659,f
2660,f
2661,t
2662,f
2663,f
2664,f
2665,f
2666,f
2667,f
2668,f
2669,f
2670,f
2671,f
2672,f
2673,f
2674,f
2675,f
2676,f
2677,f
2678,f
2679,f
2680,f
2681,f
2682,f
2683,f
2684,t
2685,t
2686,t
2687,t
2688,t
2689,t
2690,t
2691,t
2692,t
2693,t
2694,t
2695,f
2696,f
2697,f
2698,f
2699,f
2700,t
2701,f
2702,t
2703,t
2704,f
2705,t
2706,t
2707,f
2708,f
2709,f
2710,f
2711,f
2712,f
2713,f
2714,f
2715,f
2716,f
2717,f
2718,f
2719,f
2720,f
2721,f
2722,f
2723,f
2724,f
2725,f
2726,f
2727,f
2728,t
2729,t
2730,t
2731,t
2732,f
2733,t
2734,t
2735,t
2736,f
2737,t
2738,t
2739,t
2740,t
2741,t
2742,f
2743,f
2744,f
2745,f
2746,f
2747,t
2748,t
2749,t
2750,t
2751,t
2752,f
2753,f
2754,f
2755,f
2756,t
2757,f
2758,f
2759,t
2760,f
2761,f
2762,f
2763,f
2764,f
2765,f
2766,t
2767,f
2768,f
2769,f
2770,f
2771,f
2772,f
2773,f
2774,f
2775,t
2776,f
2777,f
2778,f
2779,f
2780,f
2781,f
2782,f
2783,f
2784,f
2785,f
2786,t
2787,f
2788,t
2789,t
2790,t
2791,t
2792,f
2793,f
2794,t
2795,t
2796,t
2797,f
2798,f
2799,f
2800,t
2801,f
2802,t
2803,t
2804,t
2805,f
2806,t
2807,t
2808,t
2809,t
2810,t
2811,t
2812,t
2813,t
2814,t
2815,f
2816,t
2817,t
2818,t
2819,f
2820,f
2821,t
2822,t
2823,f
2824,f
2825,f
2826,f
2827,f
2828,f
2829,f
2830,f
2831,t
2832,t
2833,t
2834,t
2835,f
2836,t
2837,t
2838,t
2839,t
2840,t
2841,f
2842,f
2843,t
2844,t
2845,f
2846,f
2847,f
2848,f
2849,f
2850,f
2851,f
2852,f
2853,f
2854,f
2855,f
2856,t
2857,f
2858,t
2859,t
2860,t
2861,t
2862,f
2863,t
2864,f
2865,f
2866,f
2867,f
2868,t
2869,t
2870,f
2871,f
2872,f
2873,f
2874,f
2875,t
2876,f
2877,f
2878,f
2879,f
2880,f
2881,f
2882,f
2883,f
2884,f
2885,f
2886,f
2887,f
2888,f
2889,f
2890,f
2891,f
2892,f
2893,f
2894,f
2895,f
2896,f
2897,f
2898,f
2899,f
2900,f
2901,f
2902,f
2903,f
2904,f
2905,f
2906,f
2907,f
2908,f
2909,f
2910,f
2911,f
2912,f
2913,f
2914,f
2915,f
2916,f
2917,f
2918,t
2919,t
2920,f
2921,f
2922,t
2923,f
2924,t
2925,f
2926,f
2927,f
2928,f
2929,f
2930,f
2931,f
2932,f
2933,f
2934,f
2935,f
2936,f
2937,f
2938,f
2939,f
2940,f
2941,f
2942,f
2943,f
2944,f
2945,f
2946,f
2947,f
2948,f
2949,f
2950,t
2951,t
2952,t
2953,t
2954,f
2955,f
2956,f
2957,f
2958,f
2959,f
2960,f
2961,f
2962,f
2963,f
2964,f
2965,f
2966,f
2967,f
2968,f
2969,f
2970,f
2971,f
2972,f
2973,f
2974,f
2975,f
2976,f
2977,f
2978,f
2979,f
2980,f
2981,f
2982,f
2983,f
2984,f
2985,t
2986,f
2987,f
2988,f
2989,f
2990,f
2991,f
2992,f
2993,f
2994,f
2995,f
2996,f
2997,f
2998,f
2999,f
