1,64.28666667
2,64.28666667
3,64.28666667
4,64.28666667
5,64.28666667
6,29.67714611
7,31.90496051
8,125.9444229
9,24.8288268
10,18.69675657
11,252.9960941
12,59.84741196
13,35.83938882
14,17.53368236
15,99.37952554
16,67.66666667
17,125.9444229
18,252.9960941
19,22.4
20,31.1238158
21,555
22,89
23,105
24,49.4745214
25,42.80996622
26,81
27,81
28,122.3197888
29,435.4236501
30,157.1220719
31,72.25
32,113
33,198.0659342
34,288.1424314
35,38.18398086
36,66.71325694
37,24.37378262
38,15.1179158
39,16.47017152
40,24.37378262
41,38.87464064
42,15.35354972
43,15.35354972
44,15.73497359
45,21.21581416
46,21.35191646
47,18.50499426
48,24.40481612
49,14.85708963
50,33.86358761
51,25.27191531
52,32.73838731
53,30.44960925
54,14.50753768
55,28.62185841
56,19.51429966
57,16.24743958
58,42.43360351
59,28.8113754
60,28.00884602
61,43.45496376
62,72.5
63,30.53239904
64,14.50753768
65,32.94132029
66,29.61616315
67,30.07594713
68,27.60689466
69,167.2
70,67.96111731
71,116.7693075
72,30
73,80.55365291
74,67.96111731
75,54
76,88.87335933
77,91.23082943
78,252.9960941
79,190.3096283
80,52.71844817
81,190.3096283
82,22.56750245
83,151.1177404
84,113.4474199
85,52.60130189
86,167.2
87,102.5556697
88,54.41731943
89,183.6318882
90,99.80842618
91,200.9101512
92,94.43412714
93,96.05526725
94,291.8656816
95,156
96,82.54595581
97,79.50471507
98,93.46409909
99,156
100,25.60553963
101,31.05884302
102,22.12634864
103,19.66105122
104,39.19173228
105,26.96232571
106,81.79165274
107,86.22903145
108,28.11870272
109,141.4013446
110,81.79165274
111,71.68921228
112,71.68921228
113,71.68921228
114,71.68921228
115,11.68482419
116,141.4013446
117,71.68921228
118,141.4013446
119,141.4013446
120,88.3
121,101.9801579
122,35.13809382
123,19.09365831
124,181.6721734
125,101.9801579
126,118.5526354
127,80.55365291
128,217
129,18.83013334
130,25.76011616
131,28.03260812
132,16.32013328
133,28.61456347
134,19.58346303
135,113.8867638
136,69.375
137,136.7277652
138,127.947083
139,152
140,152
141,87
142,77.86747403
143,69.25
144,56.06067005
145,651
146,82.25
147,85
148,378.2034697
149,69.25
150,59.11852477
151,136
152,63.16666667
153,136
154,134
155,155.0748787
156,555
157,64.12615508
158,85
159,85
160,109
161,308.6143626
162,114
163,114
164,114
165,114
166,15.91186062
167,23.1699023
168,58.31446827
169,54.93435433
170,67.26785985
171,58.76952857
172,37.55135493
173,5.19876141
174,43.31931929
175,35.89720817
176,46.54055784
177,45.44639836
178,40.39161318
179,86.36324299
180,23.64624861
181,22.69167455
182,651
183,29.87439509
184,72.5
185,67
186,28.85933801
187,75.50683215
188,91.23082943
189,63.02971987
190,82.01969708
191,82.01969708
192,29.87427842
193,116.7869739
194,91.23082943
195,111
196,119
197,222
198,181
199,201
200,201
201,107.9273965
202,121
203,207.6973643
204,52.06193694
205,127.191078
206,21.31835611
207,68.70659473
208,22.31093101
209,52.06193694
210,47.04391892
211,36.47115352
212,114
213,91.99676893
214,85.21441356
215,102.8714542
216,128.5329996
217,92
218,219.82
219,234
220,24.92488107
221,25.5348785
222,27.0146019
223,137.4178381
224,137.4178381
225,393.3057059
226,77.86747403
227,75
228,75
229,75
230,23.48044951
231,122.1255363
232,156
233,187.068884
234,81.79165274
235,81.79165274
236,81.79165274
237,11.68482419
238,89.37896515
239,62.75
240,71.68921228
241,78.11712203
242,21.40841152
243,29.2
244,34.36686955
245,27.32706077
246,18.48014058
247,22.3704565
248,17.72384732
249,43.66486928
250,23.50707295
251,13.9112084
252,33.62197227
253,70.44847169
254,64.20856516
255,30.72721491
256,35.28983411
257,22.62790648
258,89.37896515
259,74.36991005
260,81.47292186
261,159
262,134.8592342
263,204
264,245.7828927
265,114
266,114
267,114
268,114
269,114
270,114
271,15.1179158
272,17.58679331
273,12.24176544
274,13.94991875
275,12.81114987
276,13.94991875
277,19.26172601
278,66.71325694
279,9.718660159
280,22.20599312
281,16.51214873
282,20.4978398
283,20.4978398
284,13.94991875
